groupId,artifactId,version,class,method,dereferences,checks
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.CharArrayMap$EntryIterator,char[] nextKey(),7,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.CharArrayMap$EntrySet,org.apache.lucene.analysis.CharArrayMap$EntryIterator iterator(),7,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.CharArraySet,java.util.Iterator iterator(),19,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.CharacterUtils$CharacterBuffer,char[] getBuffer(),7,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.Token,org.apache.lucene.util.BytesRef getPayload(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.WordlistLoader,org.apache.lucene.analysis.CharArraySet getSnowballWordSet(java.io.Reader),4,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.CharTermAttribute,char[] buffer(),237,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.CharTermAttribute,char[] resizeBuffer(int),100,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.CharTermAttribute,org.apache.lucene.analysis.tokenattributes.CharTermAttribute setEmpty(),333,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.CharTermAttribute,org.apache.lucene.analysis.tokenattributes.CharTermAttribute setLength(int),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.CharTermAttributeImpl,java.lang.String toString(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.CharTermAttributeImpl,org.apache.lucene.analysis.tokenattributes.CharTermAttribute setEmpty(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.PayloadAttribute,org.apache.lucene.util.BytesRef getPayload(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.TermToBytesRefAttribute,org.apache.lucene.util.BytesRef getBytesRef(),21,0
org.apache.lucene,lucene-core,6,org.apache.lucene.analysis.tokenattributes.TypeAttribute,java.lang.String type(),20,10
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,java.lang.String getName(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.Codec getDefault(),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.CompoundFormat compoundFormat(),304,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.DocValuesFormat docValuesFormat(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.FieldInfosFormat fieldInfosFormat(),90,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.NormsFormat normsFormat(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.PostingsFormat postingsFormat(),60,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.SegmentInfoFormat segmentInfoFormat(),137,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.StoredFieldsFormat storedFieldsFormat(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.Codec,org.apache.lucene.codecs.TermVectorsFormat termVectorsFormat(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.CompoundFormat,"org.apache.lucene.store.Directory getCompoundReader(org.apache.lucene.store.Directory,org.apache.lucene.index.SegmentInfo,org.apache.lucene.store.IOContext)",160,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.DocValuesFormat,org.apache.lucene.codecs.DocValuesConsumer fieldsConsumer(org.apache.lucene.index.SegmentWriteState),30,20
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.DocValuesFormat,org.apache.lucene.codecs.DocValuesProducer fieldsProducer(org.apache.lucene.index.SegmentReadState),30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.DocValuesProducer,org.apache.lucene.util.Bits getDocsWithField(org.apache.lucene.index.FieldInfo),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.FieldInfosFormat,"org.apache.lucene.index.FieldInfos read(org.apache.lucene.store.Directory,org.apache.lucene.index.SegmentInfo,java.lang.String,org.apache.lucene.store.IOContext)",20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.LiveDocsFormat,org.apache.lucene.util.MutableBits newLiveDocs(int),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.LiveDocsFormat,org.apache.lucene.util.MutableBits newLiveDocs(org.apache.lucene.util.Bits),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.NormsFormat,org.apache.lucene.codecs.NormsConsumer normsConsumer(org.apache.lucene.index.SegmentWriteState),30,20
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.NormsFormat,org.apache.lucene.codecs.NormsProducer normsProducer(org.apache.lucene.index.SegmentReadState),30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.PostingsFormat,org.apache.lucene.codecs.FieldsConsumer fieldsConsumer(org.apache.lucene.index.SegmentWriteState),40,20
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.PostingsFormat,org.apache.lucene.codecs.FieldsProducer fieldsProducer(org.apache.lucene.index.SegmentReadState),50,30
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.PostingsFormat,org.apache.lucene.codecs.PostingsFormat forName(java.lang.String),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.PostingsWriterBase,"org.apache.lucene.codecs.BlockTermState writeTerm(org.apache.lucene.util.BytesRef,org.apache.lucene.index.TermsEnum,org.apache.lucene.util.FixedBitSet)",80,80
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.SegmentInfoFormat,"org.apache.lucene.index.SegmentInfo read(org.apache.lucene.store.Directory,java.lang.String,byte[],org.apache.lucene.store.IOContext)",67,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.StoredFieldsFormat,"org.apache.lucene.codecs.StoredFieldsReader fieldsReader(org.apache.lucene.store.Directory,org.apache.lucene.index.SegmentInfo,org.apache.lucene.index.FieldInfos,org.apache.lucene.store.IOContext)",30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.StoredFieldsFormat,"org.apache.lucene.codecs.StoredFieldsWriter fieldsWriter(org.apache.lucene.store.Directory,org.apache.lucene.index.SegmentInfo,org.apache.lucene.store.IOContext)",30,20
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.TermVectorsFormat,"org.apache.lucene.codecs.TermVectorsReader vectorsReader(org.apache.lucene.store.Directory,org.apache.lucene.index.SegmentInfo,org.apache.lucene.index.FieldInfos,org.apache.lucene.store.IOContext)",30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.TermVectorsFormat,"org.apache.lucene.codecs.TermVectorsWriter vectorsWriter(org.apache.lucene.store.Directory,org.apache.lucene.index.SegmentInfo,org.apache.lucene.store.IOContext)",30,20
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.perfield.PerFieldDocValuesFormat,org.apache.lucene.codecs.DocValuesFormat getDocValuesFormatForField(java.lang.String),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.codecs.perfield.PerFieldPostingsFormat,org.apache.lucene.codecs.PostingsFormat getPostingsFormatForField(java.lang.String),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,java.lang.String get(java.lang.String),47,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,java.lang.String[] getValues(java.lang.String),60,10
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,java.util.Iterator iterator(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,java.util.List getFields(),130,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,org.apache.lucene.index.IndexableField getField(java.lang.String),339,85
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,org.apache.lucene.index.IndexableField[] getFields(java.lang.String),97,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Document,org.apache.lucene.util.BytesRef getBinaryValue(java.lang.String),36,17
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Field,java.lang.Number numericValue(),19,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Field,java.lang.String name(),3,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Field,java.lang.String stringValue(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Field,org.apache.lucene.document.FieldType fieldType(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.Field,org.apache.lucene.util.BytesRef binaryValue(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.FieldType,org.apache.lucene.index.DocValuesType docValuesType(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.FieldType,org.apache.lucene.index.IndexOptions indexOptions(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.document.FieldType$LegacyNumericType,org.apache.lucene.document.FieldType$LegacyNumericType[] values(),44,0
org.apache.lucene,lucene-core,6,org.apache.lucene.geo.Polygon,double[] getPolyLats(),80,0
org.apache.lucene,lucene-core,6,org.apache.lucene.geo.Polygon,double[] getPolyLons(),80,0
org.apache.lucene,lucene-core,6,org.apache.lucene.geo.Polygon,org.apache.lucene.geo.Polygon[] getHoles(),48,0
org.apache.lucene,lucene-core,6,org.apache.lucene.geo.Rectangle,"org.apache.lucene.geo.Rectangle fromPointDistance(double,double,double)",32,0
org.apache.lucene,lucene-core,6,org.apache.lucene.geo.Rectangle,org.apache.lucene.geo.Rectangle fromPolygon(org.apache.lucene.geo.Polygon[]),16,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.BaseCompositeReader,java.util.List getSequentialSubReaders(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.BinaryDocValues,org.apache.lucene.util.BytesRef get(int),132,2
org.apache.lucene,lucene-core,6,org.apache.lucene.index.CheckIndex,org.apache.lucene.index.CheckIndex$Status checkIndex(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.CheckIndex,org.apache.lucene.index.CheckIndex$Status checkIndex(java.util.List),20,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.CheckIndex,"org.apache.lucene.index.CheckIndex$Status$DocValuesStatus testDocValues(org.apache.lucene.index.CodecReader,java.io.PrintStream,boolean)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DirectoryReader,java.util.List listCommits(org.apache.lucene.store.Directory),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DirectoryReader,org.apache.lucene.index.DirectoryReader open(org.apache.lucene.index.IndexWriter),171,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DirectoryReader,org.apache.lucene.index.DirectoryReader open(org.apache.lucene.store.Directory),1252,25
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DirectoryReader,org.apache.lucene.index.DirectoryReader openIfChanged(org.apache.lucene.index.DirectoryReader),30,30
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DirectoryReader,org.apache.lucene.index.IndexCommit getIndexCommit(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DocValues,"org.apache.lucene.index.NumericDocValues getNumeric(org.apache.lucene.index.LeafReader,java.lang.String)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DocValues,"org.apache.lucene.index.SortedDocValues getSorted(org.apache.lucene.index.LeafReader,java.lang.String)",20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DocValues,"org.apache.lucene.index.SortedNumericDocValues getSortedNumeric(org.apache.lucene.index.LeafReader,java.lang.String)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DocValues,"org.apache.lucene.index.SortedSetDocValues getSortedSet(org.apache.lucene.index.LeafReader,java.lang.String)",40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.DocValuesType,org.apache.lucene.index.DocValuesType[] values(),62,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfo,java.util.Map attributes(),20,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfo,org.apache.lucene.index.DocValuesType getDocValuesType(),50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfo,org.apache.lucene.index.IndexOptions getIndexOptions(),400,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfos,java.util.Iterator iterator(),120,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfos,org.apache.lucene.index.FieldInfo fieldInfo(int),310,130
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfos,org.apache.lucene.index.FieldInfo fieldInfo(java.lang.String),437,224
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FieldInfos$Builder,org.apache.lucene.index.FieldInfo getOrAdd(java.lang.String),80,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Fields,java.util.Iterator iterator(),200,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.Fields,org.apache.lucene.index.Terms terms(java.lang.String),236,180
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader,org.apache.lucene.index.FieldInfos getFieldInfos(),70,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader,org.apache.lucene.index.LeafReader unwrap(org.apache.lucene.index.LeafReader),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader,org.apache.lucene.util.Bits getDocsWithField(java.lang.String),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader,org.apache.lucene.util.Bits getLiveDocs(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader$FilterPostingsEnum,org.apache.lucene.util.BytesRef getPayload(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader$FilterTermsEnum,org.apache.lucene.util.BytesRef next(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilterLeafReader$FilterTermsEnum,org.apache.lucene.util.BytesRef term(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilteredTermsEnum,"org.apache.lucene.index.PostingsEnum postings(org.apache.lucene.index.PostingsEnum,int)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.FilteredTermsEnum,org.apache.lucene.util.AttributeSource attributes(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexCommit,java.lang.String getSegmentsFileName(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexCommit,java.util.Collection getFileNames(),11,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexCommit,java.util.Map getUserData(),30,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexCommit,org.apache.lucene.store.Directory getDirectory(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexOptions,org.apache.lucene.index.IndexOptions[] values(),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReader,java.util.List leaves(),877,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReader,org.apache.lucene.document.Document document(int),356,30
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReader,"org.apache.lucene.document.Document document(int,java.util.Set)",48,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReader,org.apache.lucene.index.Fields getTermVectors(int),54,54
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReader,org.apache.lucene.index.IndexReaderContext getContext(),24,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReader,"org.apache.lucene.index.Terms getTermVector(int,java.lang.String)",80,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReaderContext,java.util.List children(),10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReaderContext,java.util.List leaves(),54,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexReaderContext,org.apache.lucene.index.IndexReader reader(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriter,java.lang.Iterable getLiveCommitData(),28,21
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriter,java.util.HashSet getMergingSegments(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriter,java.util.Map getCommitData(),12,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriter,org.apache.lucene.index.DirectoryReader getReader(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriter,org.apache.lucene.index.LiveIndexWriterConfig getConfig(),113,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriterConfig,org.apache.lucene.index.IndexWriterConfig setCommitOnClose(boolean),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriterConfig,org.apache.lucene.index.IndexWriterConfig setOpenMode(org.apache.lucene.index.IndexWriterConfig$OpenMode),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriterConfig,org.apache.lucene.index.IndexWriterConfig setUseCompoundFile(boolean),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriterConfig,org.apache.lucene.index.MergePolicy getMergePolicy(),90,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexWriterConfig,org.apache.lucene.index.MergeScheduler getMergeScheduler(),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableField,java.lang.Number numericValue(),200,70
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableField,java.lang.String name(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableField,java.lang.String stringValue(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableField,"org.apache.lucene.analysis.TokenStream tokenStream(org.apache.lucene.analysis.Analyzer,org.apache.lucene.analysis.TokenStream)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableField,org.apache.lucene.index.IndexableFieldType fieldType(),50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableField,org.apache.lucene.util.BytesRef binaryValue(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableFieldType,org.apache.lucene.index.DocValuesType docValuesType(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.IndexableFieldType,org.apache.lucene.index.IndexOptions indexOptions(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.BinaryDocValues getBinaryDocValues(java.lang.String),230,40
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.FieldInfos getFieldInfos(),215,2
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.Fields fields(),79,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.NumericDocValues getNormValues(java.lang.String),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.NumericDocValues getNumericDocValues(java.lang.String),230,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.PointValues getPointValues(),184,114
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.PostingsEnum postings(org.apache.lucene.index.Term),60,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,"org.apache.lucene.index.PostingsEnum postings(org.apache.lucene.index.Term,int)",160,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.SortedDocValues getSortedDocValues(java.lang.String),207,17
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.SortedNumericDocValues getSortedNumericDocValues(java.lang.String),100,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.SortedSetDocValues getSortedSetDocValues(java.lang.String),250,80
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.index.Terms terms(java.lang.String),353,227
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.util.Bits getDocsWithField(java.lang.String),190,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReader,org.apache.lucene.util.Bits getLiveDocs(),118,98
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LeafReaderContext,org.apache.lucene.index.LeafReader reader(),1501,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LiveIndexWriterConfig,java.lang.String toString(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LiveIndexWriterConfig,org.apache.lucene.index.IndexDeletionPolicy getIndexDeletionPolicy(),9,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LiveIndexWriterConfig,org.apache.lucene.index.MergePolicy getMergePolicy(),43,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LiveIndexWriterConfig,org.apache.lucene.index.MergeScheduler getMergeScheduler(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.LiveIndexWriterConfig,org.apache.lucene.util.InfoStream getInfoStream(),20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.index.BinaryDocValues getBinaryValues(org.apache.lucene.index.IndexReader,java.lang.String)",70,40
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.index.NumericDocValues getNormValues(org.apache.lucene.index.IndexReader,java.lang.String)",10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.index.NumericDocValues getNumericValues(org.apache.lucene.index.IndexReader,java.lang.String)",35,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.index.SortedDocValues getSortedValues(org.apache.lucene.index.IndexReader,java.lang.String)",40,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.index.SortedNumericDocValues getSortedNumericValues(org.apache.lucene.index.IndexReader,java.lang.String)",20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.index.SortedSetDocValues getSortedSetValues(org.apache.lucene.index.IndexReader,java.lang.String)",40,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues,"org.apache.lucene.util.Bits getDocsWithField(org.apache.lucene.index.IndexReader,java.lang.String)",20,20
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiDocValues$OrdinalMap,org.apache.lucene.util.LongValues getGlobalOrds(int),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,java.util.Collection getIndexedFields(org.apache.lucene.index.IndexReader),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,org.apache.lucene.index.FieldInfos getMergedFieldInfos(org.apache.lucene.index.IndexReader),60,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,org.apache.lucene.index.Fields getFields(org.apache.lucene.index.IndexReader),31,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,"org.apache.lucene.index.PostingsEnum getTermDocsEnum(org.apache.lucene.index.IndexReader,java.lang.String,org.apache.lucene.util.BytesRef,int)",10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,"org.apache.lucene.index.PostingsEnum getTermPositionsEnum(org.apache.lucene.index.IndexReader,java.lang.String,org.apache.lucene.util.BytesRef,int)",10,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,"org.apache.lucene.index.Terms getTerms(org.apache.lucene.index.IndexReader,java.lang.String)",198,128
org.apache.lucene,lucene-core,6,org.apache.lucene.index.MultiFields,org.apache.lucene.util.Bits getLiveDocs(org.apache.lucene.index.IndexReader),80,80
org.apache.lucene,lucene-core,6,org.apache.lucene.index.PostingsEnum,org.apache.lucene.util.BytesRef getPayload(),63,43
org.apache.lucene,lucene-core,6,org.apache.lucene.index.PrefixCodedTerms,org.apache.lucene.index.PrefixCodedTerms$TermIterator iterator(),45,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.ReaderUtil,org.apache.lucene.index.IndexReaderContext getTopLevelContext(org.apache.lucene.index.IndexReaderContext),40,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentCommitInfo,java.util.Collection files(),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfo,java.util.Map getAttributes(),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfo,java.util.Map getDiagnostics(),46,13
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfo,java.util.Set files(),50,10
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfo,org.apache.lucene.codecs.Codec getCodec(),174,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfo,org.apache.lucene.search.Sort getIndexSort(),14,7
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfo,org.apache.lucene.util.Version getVersion(),28,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfos,java.util.Iterator iterator(),50,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfos,java.util.Map getUserData(),13,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfos,org.apache.lucene.index.SegmentCommitInfo info(int),30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfos,"org.apache.lucene.index.SegmentInfos readCommit(org.apache.lucene.store.Directory,java.lang.String)",29,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfos,"org.apache.lucene.index.SegmentInfos readCommit(org.apache.lucene.store.Directory,org.apache.lucene.store.ChecksumIndexInput,long)",30,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentInfos,org.apache.lucene.index.SegmentInfos readLatestCommit(org.apache.lucene.store.Directory),20,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentReader,org.apache.lucene.codecs.DocValuesProducer getDocValuesReader(),3,3
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentReader,org.apache.lucene.codecs.FieldsProducer getPostingsReader(),3,3
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentReader,org.apache.lucene.codecs.NormsProducer getNormsReader(),3,3
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentReader,org.apache.lucene.codecs.StoredFieldsReader getFieldsReader(),3,3
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentReader,org.apache.lucene.codecs.TermVectorsReader getTermVectorsReader(),3,3
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SegmentReader,org.apache.lucene.index.SegmentCommitInfo getSegmentInfo(),23,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SnapshotDeletionPolicy,java.util.List getSnapshots(),1,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SnapshotDeletionPolicy,org.apache.lucene.index.IndexCommit snapshot(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedDocValues,org.apache.lucene.index.TermsEnum intersect(org.apache.lucene.util.automaton.CompiledAutomaton),8,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedDocValues,org.apache.lucene.index.TermsEnum termsEnum(),10,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedDocValues,org.apache.lucene.util.BytesRef get(int),30,2
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedDocValues,org.apache.lucene.util.BytesRef lookupOrd(int),80,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedSetDocValues,org.apache.lucene.index.TermsEnum intersect(org.apache.lucene.util.automaton.CompiledAutomaton),8,0
org.apache.lucene,lucene-core,6,org.apache.lucene.index.SortedSetDocValues,org.apache.lucene.index.TermsEnum termsEnum(),20,0
